"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
75,0.9,0.862745098039216,0.760683760683761,0.681818181818182,0.560496372244554,0.114309349956934,76.2,93.3,88.9,84.8,100,46.2,56.2,100
76,0.919047619047619,0.862745098039216,0.632478632478632,0.636363636363636,0.503938900041527,0.124226887779317,81,90,85,87.1,88.9,46.2,53.3,85.7
77,0.815873015873016,0.764705882352941,0.871794871794872,0.863636363636364,0.43351001582066,0.411979836992413,71.4,80,71.4,80,77.8,92.3,87.5,85.7
78,0.86984126984127,0.823529411764706,0.760683760683761,0.727272727272727,0.44723808825979,0.265001499357704,81,83.3,77.3,86.2,88.9,61.5,61.5,88.9
79,0.804761904761905,0.784313725490196,0.854700854700855,0.772727272727273,0.391507653621206,0.362094551665673,76.2,80,72.7,82.8,100,61.5,64.3,100
80,0.828571428571429,0.803921568627451,0.888888888888889,0.863636363636364,0.533023757427908,0.319715333769704,61.9,93.3,86.7,77.8,88.9,84.6,80,91.7
81,0.871428571428571,0.784313725490196,0.846153846153846,0.818181818181818,0.393467467488738,0.63301673160412,90.5,70,67.9,91.3,77.8,84.6,77.8,84.6
82,0.820634920634921,0.764705882352941,0.863247863247863,0.818181818181818,0.427614555782083,0.449294532947466,81,73.3,68,84.6,77.8,84.6,77.8,84.6
83,0.877777777777778,0.803921568627451,0.777777777777778,0.772727272727273,0.434108811231444,0.3432514368176,85.7,76.7,72,88.5,77.8,76.9,70,83.3
84,0.895238095238095,0.823529411764706,0.683760683760684,0.636363636363636,0.403297737854435,0.38818327643776,90.5,76.7,73.1,92,88.9,46.2,53.3,85.7
85,0.857142857142857,0.803921568627451,0.837606837606838,0.772727272727273,0.374701351857185,0.379586851382665,90.5,73.3,70.4,91.7,88.9,69.2,66.7,90
86,0.868253968253968,0.823529411764706,0.615384615384615,0.681818181818182,0.508417073369355,0.470365442859584,76.2,86.7,80,83.9,44.4,84.6,66.7,68.8
87,0.826984126984127,0.784313725490196,0.897435897435897,0.818181818181818,0.47509397525826,0.466766112909424,66.7,86.7,77.8,78.8,88.9,76.9,72.7,90.9
88,0.86984126984127,0.803921568627451,0.803418803418803,0.772727272727273,0.34972585920272,0.550791187115496,95.2,70,69,95.5,77.8,76.9,70,83.3
89,0.866666666666667,0.803921568627451,0.803418803418803,0.818181818181818,0.346174440024672,0.740981121156458,100,66.7,67.7,100,55.6,100,100,76.5
90,0.842857142857143,0.784313725490196,0.803418803418803,0.772727272727273,0.389706150719524,0.420561909669963,90.5,70,67.9,91.3,100,61.5,64.3,100
